loc,trait,name,sum_sq,df,F,PR(>F)
Glyma.17G256000,water_soluble_protein,Residual,3402.067087,162,NA,NA
Glyma.06G144400,water_soluble_protein,C(type),95.20913899,1,4.438372567,0.036739749
Glyma.06G144400,water_soluble_protein,Residual,3346.412555,156,NA,NA
Glyma.03G098600,water_soluble_protein,C(type),406.3923953,2,9.965526199,8.48E-05
Glyma.03G098600,water_soluble_protein,Residual,3160.436289,155,NA,NA
Glyma.06G237400,water_soluble_protein,C(type),383.0195211,4,4.57265814,0.001690956
Glyma.06G237400,water_soluble_protein,Residual,2889.823178,138,NA,NA
Glyma.15G209400,water_soluble_protein,C(type),635.9536942,4,8.050751281,6.75E-06
Glyma.15G209400,water_soluble_protein,Residual,2902.995937,147,NA,NA
Glyma.09G025300,water_soluble_protein,C(type),188.7614679,2,4.115651561,0.018301286
Glyma.09G025300,water_soluble_protein,Residual,3256.365128,142,NA,NA
Glyma.04G024000,water_soluble_protein,C(type),194.5454733,1,8.765554623,0.00354956
Glyma.04G024000,water_soluble_protein,Residual,3462.313013,156,NA,NA
Glyma.01G227800,water_soluble_protein,C(type),91.37645023,1,4.060625155,0.045547929
Glyma.01G227800,water_soluble_protein,Residual,3645.494074,162,NA,NA
Glyma.16G082000,water_soluble_protein,C(type),162.6099051,1,7.299476557,0.007641269
Glyma.16G082000,water_soluble_protein,Residual,3564.308292,160,NA,NA
Glyma.02G310900,water_soluble_protein,C(type),261.4270651,3,3.898183194,0.010205916
Glyma.02G310900,water_soluble_protein,Residual,3375.545725,151,NA,NA
Glyma.12G050600,water_soluble_protein,C(type),201.7087895,1,9.114441789,0.002954944
Glyma.12G050600,water_soluble_protein,Residual,3518.778032,159,NA,NA
Glyma.18G148800,water_soluble_protein,C(type),229.9728207,2,6.605100446,0.00182956
Glyma.18G148800,water_soluble_protein,Residual,2367.587281,136,NA,NA
Glyma.18G244600,water_soluble_protein,C(type),324.7046807,2,7.591019578,0.000710074
Glyma.18G244600,water_soluble_protein,Residual,3400.600124,159,NA,NA
Glyma.12G074000,water_soluble_protein,C(type),239.0671244,1,11.07234162,0.001084444
Glyma.12G074000,water_soluble_protein,Residual,3497.803399,162,NA,NA
Glyma.05G149800,water_soluble_protein,C(type),296.4423151,2,7.054550646,0.001168868
Glyma.05G149800,water_soluble_protein,Residual,3256.660923,155,NA,NA
Glyma.08G315100,water_soluble_protein,C(type),160.8022357,1,7.134538094,0.008353013
Glyma.08G315100,water_soluble_protein,Residual,3561.092942,158,NA,NA
Glyma.06G118800,water_soluble_protein,C(type),131.5325959,1,5.82082766,0.01698268
Glyma.06G118800,water_soluble_protein,Residual,3570.308444,158,NA,NA
Glyma.02G047700,water_soluble_protein,C(type),259.9001464,2,5.937835483,0.003275271
Glyma.02G047700,water_soluble_protein,Residual,3392.189191,155,NA,NA
Glyma.12G098700,water_soluble_protein,C(type),110.2977703,1,5.108413108,0.025279269
Glyma.12G098700,water_soluble_protein,Residual,3173.935211,147,NA,NA
Glyma.07G017100,water_soluble_protein,C(type),127.0970801,1,5.621435729,0.018939963
Glyma.07G017100,water_soluble_protein,Residual,3594.888691,159,NA,NA
Glyma.20G089500,water_soluble_protein,C(type),245.7806521,1,11.36008704,0.000939392
Glyma.20G089500,water_soluble_protein,Residual,3483.308258,161,NA,NA
Glyma.18G227900,water_soluble_protein,C(type),180.885574,2,4.777697214,0.009879182
Glyma.18G227900,water_soluble_protein,Residual,2574.507861,136,NA,NA
Glyma.20G009800,water_soluble_protein,C(type),212.007591,1,9.536943246,0.002379408
Glyma.20G009800,water_soluble_protein,Residual,3512.362243,158,NA,NA
Glyma.13G254100,water_soluble_protein,C(type),131.3996817,1,6.135947315,0.01429235
Glyma.13G254100,water_soluble_protein,Residual,3404.942761,159,NA,NA
Glyma.04G035200,water_soluble_protein,C(type),120.7862265,1,5.37893337,0.02165383
Glyma.04G035200,water_soluble_protein,Residual,3570.412329,159,NA,NA
Glyma.02G001900,water_soluble_protein,C(type),233.8863213,2,6.514370772,0.001943191
Glyma.02G001900,water_soluble_protein,Residual,2656.831855,148,NA,NA
Glyma.18G136200,water_soluble_protein,C(type),171.0434186,3,2.669042023,0.049815252
Glyma.18G136200,water_soluble_protein,Residual,3140.125723,147,NA,NA
Glyma.20G086500,water_soluble_protein,C(type),246.1444718,1,11.95387209,0.000719875
Glyma.20G086500,water_soluble_protein,Residual,2923.949222,142,NA,NA
Glyma.15G035400,water_soluble_protein,C(type),229.3107144,1,10.68535778,0.001330267
Glyma.15G035400,water_soluble_protein,Residual,3326.342596,155,NA,NA
Glyma.18G151300,water_soluble_protein,C(type),360.3142113,2,9.397603041,0.000145849
Glyma.18G151300,water_soluble_protein,Residual,2760.557464,144,NA,NA
Glyma.17G013500,water_soluble_protein,C(type),489.3510521,2,11.97347875,1.45E-05
Glyma.17G013500,water_soluble_protein,Residual,3208.262058,157,NA,NA
Glyma.11G084400,water_soluble_protein,C(type),197.4170658,2,4.33029041,0.014836546
Glyma.11G084400,water_soluble_protein,Residual,3442.029761,151,NA,NA
Glyma.06G311000,water_soluble_protein,C(type),321.6950603,5,2.866045114,0.018244174
Glyma.06G311000,water_soluble_protein,Residual,2334.665711,104,NA,NA
Glyma.08G119600,water_soluble_protein,C(type),130.8748696,1,5.879576935,0.016417017
Glyma.08G119600,water_soluble_protein,Residual,3605.995654,162,NA,NA
Glyma.17G044400,water_soluble_protein,C(type),150.2007681,2,3.111168921,0.04759953
Glyma.17G044400,water_soluble_protein,Residual,3427.732407,142,NA,NA
Glyma.02G242900,water_soluble_protein,C(type),221.56205,3,3.360480014,0.020497471
Glyma.02G242900,water_soluble_protein,Residual,3230.651694,147,NA,NA
Glyma.11G152300,water_soluble_protein,C(type),234.933855,1,10.37108849,0.001577999
Glyma.11G152300,water_soluble_protein,Residual,3307.304037,146,NA,NA
Glyma.01G080800,water_soluble_protein,C(type),112.3220493,1,4.974132957,0.027120306
Glyma.01G080800,water_soluble_protein,Residual,3612.997087,160,NA,NA
Glyma.15G229400,water_soluble_protein,C(type),300.8562214,2,6.941510888,0.001289747
Glyma.15G229400,water_soluble_protein,Residual,3423.986777,158,NA,NA
Glyma.08G160900,water_soluble_protein,C(type),124.3213061,1,5.559252166,0.019607874
Glyma.08G160900,water_soluble_protein,Residual,3533.346893,158,NA,NA
Glyma.06G151900,water_soluble_protein,C(type),264.4709239,3,4.381955338,0.005631794
Glyma.06G151900,water_soluble_protein,Residual,2675.718194,133,NA,NA
Glyma.13G164300,water_soluble_protein,C(type),169.7063243,2,3.785036341,0.024807336
Glyma.13G164300,water_soluble_protein,Residual,3519.63502,157,NA,NA
Glyma.13G237000,water_soluble_protein,C(type),101.0442726,1,4.418815423,0.03714067
Glyma.13G237000,water_soluble_protein,Residual,3590.091298,157,NA,NA
Glyma.04G010200,water_soluble_protein,C(type),189.3765719,1,8.474045323,0.00412343
Glyma.04G010200,water_soluble_protein,Residual,3530.958027,158,NA,NA
Glyma.06G213700,water_soluble_protein,C(type),160.9782844,2,3.53682408,0.031556921
Glyma.06G213700,water_soluble_protein,Residual,3413.61941,150,NA,NA
Glyma.10G080900,water_soluble_protein,C(type),203.1204932,2,4.641342872,0.011061662
Glyma.10G080900,water_soluble_protein,Residual,3304.129356,151,NA,NA
Glyma.13G370700,water_soluble_protein,C(type),290.0198161,1,13.63076448,0.000303686
Glyma.13G370700,water_soluble_protein,Residual,3446.850708,162,NA,NA
Glyma.06G153300,water_soluble_protein,C(type),91.20890885,1,4.143756353,0.043609422
Glyma.06G153300,water_soluble_protein,Residual,3191.619067,145,NA,NA
Glyma.20G228600,water_soluble_protein,C(type),188.4767582,1,8.561363212,0.003964384
Glyma.20G228600,water_soluble_protein,Residual,3324.235847,151,NA,NA
Glyma.08G313400,water_soluble_protein,C(type),214.1700164,2,4.534819728,0.012316485
Glyma.08G313400,water_soluble_protein,Residual,3376.79491,143,NA,NA
Glyma.16G082700,water_soluble_protein,C(type),161.8107475,2,3.603994854,0.029489771
Glyma.16G082700,water_soluble_protein,Residual,3524.462213,157,NA,NA
Glyma.13G191800,water_soluble_protein,C(type),441.4830873,7,2.84722614,0.008415098
Glyma.13G191800,water_soluble_protein,Residual,2990.390037,135,NA,NA
Glyma.08G120100,water_soluble_protein,C(type),154.9514846,2,3.439644886,0.034716404
Glyma.08G120100,water_soluble_protein,Residual,3266.029782,145,NA,NA
Glyma.18G133500,water_soluble_protein,C(type),180.0423962,3,2.789119373,0.042988206
Glyma.18G133500,water_soluble_protein,Residual,2947.860953,137,NA,NA
Glyma.18G233400,water_soluble_protein,C(type),249.0371119,2,5.641408568,0.004310371
Glyma.18G233400,water_soluble_protein,Residual,3443.270327,156,NA,NA
Glyma.10G083600,water_soluble_protein,C(type),256.436243,2,5.725915291,0.004003951
Glyma.10G083600,water_soluble_protein,Residual,3403.674954,152,NA,NA
Glyma.06G200100,water_soluble_protein,C(type),236.1484688,3,3.625663146,0.01466171
Glyma.06G200100,water_soluble_protein,Residual,3061.227032,141,NA,NA
Glyma.20G083100,water_soluble_protein,C(type),417.0191912,2,9.812663909,0.000100733
Glyma.20G083100,water_soluble_protein,Residual,3081.109436,145,NA,NA
Glyma.04G034700,water_soluble_protein,C(type),123.0466959,1,5.474103535,0.020543258
Glyma.04G034700,water_soluble_protein,Residual,3573.996094,159,NA,NA
Glyma.05G156200,water_soluble_protein,C(type),243.7680045,2,5.557846003,0.004687787
Glyma.05G156200,water_soluble_protein,Residual,3311.441938,151,NA,NA
Glyma.18G139600,water_soluble_protein,C(type),269.2628736,2,6.180762329,0.002633967
Glyma.18G139600,water_soluble_protein,Residual,3267.350279,150,NA,NA
Glyma.14G146300,water_soluble_protein,C(type),145.6013604,1,6.463389852,0.011967684
Glyma.14G146300,water_soluble_protein,Residual,3581.8072,159,NA,NA
Glyma.08G037000,water_soluble_protein,C(type),222.6850996,3,3.369833555,0.020234196
Glyma.08G037000,water_soluble_protein,Residual,3260.0418,148,NA,NA
Glyma.11G014600,water_soluble_protein,C(type),114.7261666,1,5.133772082,0.024822709
Glyma.11G014600,water_soluble_protein,Residual,3530.880223,158,NA,NA
Glyma.19G033400,water_soluble_protein,C(type),202.7134239,2,4.528155329,0.012267433
Glyma.19G033400,water_soluble_protein,Residual,3469.468075,155,NA,NA
Glyma.03G097600,water_soluble_protein,C(type),140.0152392,1,6.288131914,0.013191588
Glyma.03G097600,water_soluble_protein,Residual,3429.054468,154,NA,NA
Glyma.04G055400,water_soluble_protein,C(type),151.5332008,1,6.79778442,0.00999573
Glyma.04G055400,water_soluble_protein,Residual,3544.357608,159,NA,NA
Glyma.20G087500,water_soluble_protein,C(type),289.110553,1,13.61564222,0.00030651
Glyma.20G087500,water_soluble_protein,Residual,3418.626775,161,NA,NA
Glyma.15G114100,water_soluble_protein,C(type),105.0165383,1,4.647642948,0.032590549
Glyma.15G114100,water_soluble_protein,Residual,3615.304859,160,NA,NA
Glyma.16G060600,water_soluble_protein,C(type),250.1965786,4,2.998489562,0.030671361
Glyma.16G060600,water_soluble_protein,Residual,771.82805,37,NA,NA
Glyma.04G015200,water_soluble_protein,C(type),276.2352074,3,4.568279734,0.004328811
Glyma.04G015200,water_soluble_protein,Residual,2962.937024,147,NA,NA
Glyma.13G235900,water_soluble_protein,C(type),190.0229882,1,8.820070632,0.003453789
Glyma.13G235900,water_soluble_protein,Residual,3339.379512,155,NA,NA
Glyma.01G223700,water_soluble_protein,C(type),177.4996732,1,8.49908788,0.004098509
Glyma.01G223700,water_soluble_protein,Residual,3132.683337,150,NA,NA
Glyma.10G067700,water_soluble_protein,C(type),295.3926284,2,6.551809575,0.00189101
Glyma.10G067700,water_soluble_protein,Residual,3246.167185,144,NA,NA
Glyma.18G133200,water_soluble_protein,C(type),206.5640676,3,3.08779445,0.029048104
Glyma.18G133200,water_soluble_protein,Residual,3344.848093,150,NA,NA
Glyma.06G151400,water_soluble_protein,C(type),134.134466,1,6.03146696,0.015109068
Glyma.06G151400,water_soluble_protein,Residual,3602.736058,162,NA,NA
Glyma.02G259300,water_soluble_protein,C(type),202.5930808,1,9.552547162,0.00235567
Glyma.02G259300,water_soluble_protein,Residual,3393.324564,160,NA,NA
Glyma.08G324500,water_soluble_protein,C(type),203.0900639,3,3.508360652,0.017119685
Glyma.08G324500,water_soluble_protein,Residual,2643.52704,137,NA,NA
Glyma.06G205000,water_soluble_protein,C(type),337.1737382,2,8.170153635,0.000424281
Glyma.06G205000,water_soluble_protein,Residual,3177.709869,154,NA,NA
Glyma.06G145900,water_soluble_protein,C(type),238.015706,2,6.000752895,0.003085255
Glyma.06G145900,water_soluble_protein,Residual,3093.815958,156,NA,NA
Glyma.09G252600,water_soluble_protein,C(type),242.0344098,1,11.36455602,0.000956607
Glyma.09G252600,water_soluble_protein,Residual,3130.703759,147,NA,NA
Glyma.08G277300,water_soluble_protein,C(type),251.5013994,1,11.62164419,0.000824986
Glyma.08G277300,water_soluble_protein,Residual,3462.524169,160,NA,NA
Glyma.11G082300,water_soluble_protein,C(type),242.720587,1,12.34169001,0.000585665
Glyma.11G082300,water_soluble_protein,Residual,2950.008307,150,NA,NA
Glyma.15G271600,water_soluble_protein,C(type),83.9958072,1,3.914041982,0.049590381
Glyma.15G271600,water_soluble_protein,Residual,3455.079179,161,NA,NA
Glyma.12G079700,water_soluble_protein,C(type),223.7807701,2,5.34742801,0.005724217
Glyma.12G079700,water_soluble_protein,Residual,3096.77418,148,NA,NA
Glyma.12G048600,water_soluble_protein,C(type),202.0943504,1,9.234170926,0.002775226
Glyma.12G048600,water_soluble_protein,Residual,3501.678312,160,NA,NA
Glyma.08G283300,water_soluble_protein,C(type),206.602879,1,9.501387505,0.002425721
Glyma.08G283300,water_soluble_protein,Residual,3413.885813,157,NA,NA
Glyma.15G266300,water_soluble_protein,C(type),177.5872917,2,3.93845394,0.021567704
Glyma.15G266300,water_soluble_protein,Residual,3314.159856,147,NA,NA
Glyma.06G202200,water_soluble_protein,C(type),324.1525983,3,4.896242792,0.002893769
Glyma.06G202200,water_soluble_protein,Residual,3045.400352,138,NA,NA
Glyma.14G190200,water_soluble_protein,C(type),150.5419355,1,6.958520475,0.009204027
Glyma.14G190200,water_soluble_protein,Residual,3310.030662,153,NA,NA
Glyma.12G054700,water_soluble_protein,C(type),95.44168396,1,4.228839554,0.041356663
Glyma.12G054700,water_soluble_protein,Residual,3633.647226,161,NA,NA
Glyma.04G097300,water_soluble_protein,C(type),156.7558765,1,6.952116499,0.00920769
Glyma.04G097300,water_soluble_protein,Residual,3562.573858,158,NA,NA
Glyma.08G329400,water_soluble_protein,C(type),202.1714723,1,9.086882027,0.003050231
Glyma.08G329400,water_soluble_protein,Residual,3159.317903,142,NA,NA
Glyma.06G208300,water_soluble_protein,C(type),274.8062925,2,6.319034823,0.002311067
Glyma.06G208300,water_soluble_protein,Residual,3305.137385,152,NA,NA
Glyma.19G083900,water_soluble_protein,C(type),196.3045309,2,4.405249078,0.013758745
Glyma.19G083900,water_soluble_protein,Residual,3498.078179,157,NA,NA
Glyma.13G189300,water_soluble_protein,C(type),546.7331935,4,6.886742355,4.10E-05
Glyma.13G189300,water_soluble_protein,Residual,2957.248929,149,NA,NA
Glyma.13G207000,water_soluble_protein,C(type),284.2972117,2,7.150567561,0.001101884
Glyma.13G207000,water_soluble_protein,Residual,2802.987771,141,NA,NA
Glyma.02G240400,water_soluble_protein,C(type),93.00131218,1,4.357401361,0.03851715
Glyma.02G240400,water_soluble_protein,Residual,3244.181172,152,NA,NA
Glyma.18G243300,water_soluble_protein,C(type),308.5826315,3,4.64095134,0.003910167
Glyma.18G243300,water_soluble_protein,Residual,3368.889735,152,NA,NA
Glyma.11G086400,water_soluble_protein,C(type),213.6623523,2,4.953718342,0.008246368
Glyma.11G086400,water_soluble_protein,Residual,3256.444248,151,NA,NA
Glyma.15G113600,water_soluble_protein,C(type),153.216011,1,6.875824533,0.009586045
Glyma.15G113600,water_soluble_protein,Residual,3543.043549,159,NA,NA
Glyma.18G243400,water_soluble_protein,C(type),248.2217459,2,5.692108369,0.004091972
Glyma.18G243400,water_soluble_protein,Residual,3488.643993,160,NA,NA
Glyma.17G254800,water_soluble_protein,C(type),268.5008769,1,13.69526785,0.000296445
Glyma.17G254800,water_soluble_protein,Residual,3097.649422,158,NA,NA
Glyma.15G066800,water_soluble_protein,C(type),164.3711948,2,3.818429415,0.024043086
Glyma.15G066800,water_soluble_protein,Residual,3357.650961,156,NA,NA
Glyma.12G064700,water_soluble_protein,C(type),178.8487246,2,3.978138711,0.02066316
Glyma.12G064700,water_soluble_protein,Residual,3484.236513,155,NA,NA
Glyma.11G086700,water_soluble_protein,C(type),266.7186702,1,12.33606047,0.000578525
Glyma.11G086700,water_soluble_protein,Residual,3437.74811,159,NA,NA
Glyma.13G226200,water_soluble_protein,C(type),88.45309753,1,4.022752653,0.046597289
Glyma.13G226200,water_soluble_protein,Residual,3474.1359,158,NA,NA
Glyma.06G210200,water_soluble_protein,C(type),99.04764673,1,4.614730086,0.033232079
Glyma.06G210200,water_soluble_protein,Residual,3369.748663,157,NA,NA
Glyma.15G266900,water_soluble_protein,C(type),143.5208624,1,6.388106722,0.012471145
Glyma.15G266900,water_soluble_protein,Residual,3549.767912,158,NA,NA
Glyma.18G227300,water_soluble_protein,C(type),121.0253495,1,5.236630331,0.023467356
Glyma.18G227300,water_soluble_protein,Residual,3582.251942,155,NA,NA
Glyma.01G069700,water_soluble_protein,C(type),117.6400562,1,5.246025443,0.023294551
Glyma.01G069700,water_soluble_protein,Residual,3610.361646,161,NA,NA
Glyma.18G045100,water_soluble_protein,C(type),289.6094836,3,6.13270563,0.000616541
Glyma.18G045100,water_soluble_protein,Residual,2077.845905,132,NA,NA
Glyma.05G153900,water_soluble_protein,C(type),164.1774733,2,4.016230702,0.020033642
Glyma.05G153900,water_soluble_protein,Residual,3004.569503,147,NA,NA
Glyma.18G131000,water_soluble_protein,C(type),91.75620568,1,4.171889028,0.042783545
Glyma.18G131000,water_soluble_protein,Residual,3431.051975,156,NA,NA
Glyma.18G220100,water_soluble_protein,C(type),219.1772264,3,3.237010181,0.024194557
Glyma.18G220100,water_soluble_protein,Residual,3137.219509,139,NA,NA
Glyma.01G225500,water_soluble_protein,C(type),140.8889733,1,6.164631785,0.014084529
Glyma.01G225500,water_soluble_protein,Residual,3588.141122,157,NA,NA
Glyma.11G232400,water_soluble_protein,C(type),425.1534655,3,7.951530655,6.11E-05
Glyma.11G232400,water_soluble_protein,Residual,2548.647475,143,NA,NA
Glyma.12G210600,water_soluble_protein,C(type),209.6125041,1,9.449181805,0.002494193
Glyma.12G210600,water_soluble_protein,Residual,3460.569529,156,NA,NA
Glyma.20G238400,water_soluble_protein,C(type),243.2223804,2,5.420060936,0.005376345
Glyma.20G238400,water_soluble_protein,Residual,3230.962086,144,NA,NA
Glyma.04G035400,water_soluble_protein,C(type),138.4221086,1,6.088113819,0.014697095
Glyma.04G035400,water_soluble_protein,Residual,3524.150084,155,NA,NA
Glyma.09G183800,water_soluble_protein,C(type),124.275016,1,5.326988613,0.022462992
Glyma.09G183800,water_soluble_protein,Residual,3266.104644,140,NA,NA
Glyma.13G253700,water_soluble_protein,C(type),228.1465374,1,10.26395361,0.001646891
Glyma.13G253700,water_soluble_protein,Residual,3445.330586,155,NA,NA
Glyma.19G042600,water_soluble_protein,C(type),245.973352,1,11.66188901,0.000810845
Glyma.19G042600,water_soluble_protein,Residual,3332.546688,158,NA,NA
Glyma.06G026400,water_soluble_protein,C(type),137.8809613,1,6.175321986,0.013976539
Glyma.06G026400,water_soluble_protein,Residual,3594.765555,161,NA,NA
Glyma.17G155700,water_soluble_protein,C(type),199.6723777,2,4.579181372,0.011719156
Glyma.17G155700,water_soluble_protein,Residual,3313.933097,152,NA,NA
Glyma.01G215800,water_soluble_protein,C(type),302.7793336,1,14.1581733,0.000235483
Glyma.01G215800,water_soluble_protein,Residual,3421.676819,160,NA,NA
Glyma.06G206400,water_soluble_protein,C(type),300.5379619,2,7.135418482,0.001087461
Glyma.06G206400,water_soluble_protein,Residual,3243.176714,154,NA,NA
Glyma.18G229300,water_soluble_protein,C(type),200.6342734,2,4.171678382,0.017459965
