loc,trait,name,sum_sq,df,F,PR(>F)
Glyma.17G160500,protein_content,C(type),48.47441336,1,10.64973173,0.001299908
Glyma.17G160500,protein_content,Residual,887.5820394,195,NA,NA
Glyma.20G164700,protein_content,C(type),50.17364587,2,5.479375465,0.004829009
Glyma.20G164700,protein_content,Residual,906.5250178,198,NA,NA
Glyma.15G052700,protein_content,C(type),19.25168545,1,4.053366301,0.045458235
Glyma.15G052700,protein_content,Residual,926.1631897,195,NA,NA
Glyma.06G045800,protein_content,C(type),33.2068344,1,7.379123371,0.007179614
Glyma.06G045800,protein_content,Residual,895.5210144,199,NA,NA
Glyma.01G101300,protein_content,C(type),24.7127751,1,5.238669911,0.023145468
Glyma.01G101300,protein_content,Residual,934.0404249,198,NA,NA
Glyma.18G275600,protein_content,C(type),62.3718782,5,2.854981794,0.01663347
Glyma.18G275600,protein_content,Residual,773.3725284,177,NA,NA
Glyma.13G031100,protein_content,C(type),35.17785027,2,3.790599664,0.0242814
Glyma.13G031100,protein_content,Residual,895.5476314,193,NA,NA
Glyma.11G165300,protein_content,C(type),43.02152416,2,4.818537636,0.009092393
Glyma.11G165300,protein_content,Residual,848.1919422,190,NA,NA
Glyma.14G191400,protein_content,C(type),84.75134116,3,6.419673857,0.000370518
Glyma.14G191400,protein_content,Residual,805.3106631,183,NA,NA
Glyma.08G178500,protein_content,C(type),28.35819594,1,6.04451388,0.014808513
Glyma.08G178500,protein_content,Residual,928.9287621,198,NA,NA
Glyma.10G278200,protein_content,C(type),39.80048443,2,4.280802743,0.015147149
Glyma.10G278200,protein_content,Residual,911.148611,196,NA,NA
Glyma.12G132900,protein_content,C(type),67.59554855,3,5.323889977,0.001959378
Glyma.12G132900,protein_content,Residual,402.0604696,95,NA,NA
Glyma.19G115900,protein_content,C(type),50.39321126,1,11.42645181,0.000872159
Glyma.19G115900,protein_content,Residual,873.2243387,198,NA,NA
Glyma.03G071100,protein_content,C(type),39.27617479,2,4.240196486,0.015769436
Glyma.03G071100,protein_content,Residual,893.8620839,193,NA,NA
Glyma.20G085700,protein_content,C(type),53.01445996,1,11.75785531,0.000733002
Glyma.20G085700,protein_content,Residual,919.8063381,204,NA,NA
Glyma.13G306400,protein_content,C(type),64.30421847,3,4.671811745,0.003550809
Glyma.13G306400,protein_content,Residual,899.267601,196,NA,NA
Glyma.04G042300,protein_content,C(type),20.42760796,1,4.557555654,0.034015626
Glyma.04G042300,protein_content,Residual,878.4996749,196,NA,NA
Glyma.17G016800,protein_content,C(type),53.23098508,1,11.76477357,0.000730432
Glyma.17G016800,protein_content,Residual,923.0199707,204,NA,NA
Glyma.06G088300,protein_content,C(type),41.94965034,1,9.433617898,0.002422284
Glyma.06G088300,protein_content,Residual,902.7055272,203,NA,NA
Glyma.18G170100,protein_content,C(type),43.33852428,1,9.454518508,0.002400567
Glyma.18G170100,protein_content,Residual,916.7790881,200,NA,NA
Glyma.18G048900,protein_content,C(type),50.82850415,1,11.36224325,0.000900314
Glyma.18G048900,protein_content,Residual,890.2178998,199,NA,NA
Glyma.06G195100,protein_content,C(type),37.74513201,2,4.045528407,0.018989855
Glyma.06G195100,protein_content,Residual,909.6834826,195,NA,NA
Glyma.08G130600,protein_content,C(type),81.98211997,2,10.19738948,7.34E-05
Glyma.08G130600,protein_content,Residual,562.7664227,140,NA,NA
Glyma.05G122300,protein_content,C(type),41.35837675,2,4.437081746,0.013054908
Glyma.05G122300,protein_content,Residual,904.1443847,194,NA,NA
Glyma.17G029900,protein_content,C(type),56.51885993,1,12.37152449,0.000539993
Glyma.17G029900,protein_content,Residual,909.1242664,199,NA,NA
Glyma.16G179200,protein_content,C(type),86.35825666,4,4.859016881,0.000965715
Glyma.16G179200,protein_content,Residual,786.4456846,177,NA,NA
Glyma.17G186200,protein_content,C(type),98.39904768,3,8.07382932,5.02E-05
Glyma.17G186200,protein_content,Residual,617.4953113,152,NA,NA
Glyma.10G098700,protein_content,C(type),106.4903172,2,12.48060241,7.70E-06
Glyma.10G098700,protein_content,Residual,870.3115437,204,NA,NA
Glyma.13G034600,protein_content,C(type),54.61484593,5,2.321530304,0.044798513
Glyma.13G034600,protein_content,Residual,889.2587674,189,NA,NA
Glyma.19G002100,protein_content,C(type),62.80704662,1,14.00828217,0.00023782
Glyma.19G002100,protein_content,Residual,896.7130425,200,NA,NA
Glyma.19G008900,protein_content,C(type),23.85779672,1,5.33195174,0.022025006
Glyma.19G008900,protein_content,Residual,841.2052475,188,NA,NA
Glyma.06G272600,protein_content,C(type),73.20467553,1,16.63462272,6.53E-05
Glyma.06G272600,protein_content,Residual,884.5490535,201,NA,NA
Glyma.03G206400,protein_content,C(type),46.96562635,1,10.60911448,0.001326171
Glyma.03G206400,protein_content,Residual,867.6749398,196,NA,NA
Glyma.07G054000,protein_content,C(type),69.83166764,1,15.73429113,0.000101036
Glyma.07G054000,protein_content,Residual,900.9512036,203,NA,NA
Glyma.17G074500,protein_content,C(type),42.88873971,3,3.142503581,0.026454979
Glyma.17G074500,protein_content,Residual,859.8210095,189,NA,NA
Glyma.04G115400,protein_content,C(type),79.75709702,2,9.014505575,0.000180826
Glyma.04G115400,protein_content,Residual,853.797227,193,NA,NA
Glyma.18G149100,protein_content,C(type),38.94409395,1,8.446433505,0.004065714
Glyma.18G149100,protein_content,Residual,931.3643413,202,NA,NA
Glyma.20G002000,protein_content,C(type),37.60661064,2,3.925767844,0.021382769
Glyma.20G002000,protein_content,Residual,890.8868095,186,NA,NA
Glyma.17G034400,protein_content,C(type),77.89328549,2,8.828649582,0.000212049
Glyma.17G034400,protein_content,Residual,877.8672021,199,NA,NA
Glyma.20G062900,protein_content,C(type),42.30702696,1,9.222908009,0.002705204
Glyma.20G062900,protein_content,Residual,926.6079025,202,NA,NA
Glyma.13G310300,protein_content,C(type),43.7637948,2,4.82518233,0.009057373
Glyma.13G310300,protein_content,Residual,843.4982634,186,NA,NA
Glyma.11G234200,protein_content,C(type),45.96124038,1,10.38843034,0.001482974
Glyma.11G234200,protein_content,Residual,876.0058351,198,NA,NA
Glyma.08G060400,protein_content,C(type),28.79572264,1,6.219550427,0.013429268
Glyma.08G060400,protein_content,Residual,944.4938968,204,NA,NA
Glyma.08G189600,protein_content,C(type),36.26040743,2,3.817476329,0.023679361
Glyma.08G189600,protein_content,Residual,907.1094647,191,NA,NA
Glyma.18G172500,protein_content,C(type),89.98500353,2,10.23593353,5.90E-05
Glyma.18G172500,protein_content,Residual,865.9222745,197,NA,NA
Glyma.08G212000,protein_content,C(type),44.06217136,3,3.380575528,0.019554128
Glyma.08G212000,protein_content,Residual,760.3123515,175,NA,NA
Glyma.08G336600,protein_content,C(type),26.56320825,1,5.667563386,0.018259981
Glyma.08G336600,protein_content,Residual,899.8815959,192,NA,NA
Glyma.14G128000,protein_content,C(type),45.95406586,3,3.401611283,0.019671397
Glyma.14G128000,protein_content,Residual,607.9274766,135,NA,NA
Glyma.08G087600,protein_content,C(type),52.61869078,4,2.933568173,0.021907325
Glyma.08G087600,protein_content,Residual,878.900948,196,NA,NA
Glyma.10G026200,protein_content,C(type),25.90793335,1,5.532090677,0.019673064
Glyma.10G026200,protein_content,Residual,908.5424233,194,NA,NA
Glyma.06G052900,protein_content,C(type),19.72887721,1,4.220146178,0.041260391
Glyma.06G052900,protein_content,Residual,925.6356348,198,NA,NA
Glyma.20G137800,protein_content,C(type),23.18744054,1,4.978373779,0.026787701
Glyma.20G137800,protein_content,Residual,922.211435,198,NA,NA
Glyma.08G135100,protein_content,C(type),89.25707381,1,21.21945797,7.26E-06
Glyma.08G135100,protein_content,Residual,845.4820976,201,NA,NA
Glyma.16G029900,protein_content,C(type),53.21423391,2,6.02648859,0.002957
Glyma.16G029900,protein_content,Residual,754.969819,171,NA,NA
Glyma.11G249300,protein_content,C(type),66.66057528,2,7.522512354,0.00071368
Glyma.11G249300,protein_content,Residual,859.5633344,194,NA,NA
Glyma.04G234600,protein_content,C(type),54.46725398,3,4.27181641,0.006618721
Glyma.04G234600,protein_content,Residual,518.5151817,122,NA,NA
Glyma.04G121800,protein_content,C(type),83.74320363,4,4.762064907,0.001114155
Glyma.04G121800,protein_content,Residual,813.3285127,185,NA,NA
Glyma.06G196800,protein_content,C(type),59.89812205,5,2.746731774,0.020696745
Glyma.06G196800,protein_content,Residual,706.548478,162,NA,NA
Glyma.08G107800,protein_content,C(type),70.06701916,2,8.376146618,0.0003312
Glyma.08G107800,protein_content,Residual,761.2210046,182,NA,NA
Glyma.20G071500,protein_content,C(type),40.9474199,1,8.96957979,0.00308317
Glyma.20G071500,protein_content,Residual,935.854441,205,NA,NA
Glyma.08G141800,protein_content,C(type),102.884362,2,12.739296,6.87E-06
Glyma.08G141800,protein_content,Residual,702.6243442,174,NA,NA
Glyma.03G021500,protein_content,C(type),95.42311321,3,7.256342963,0.00012241
Glyma.03G021500,protein_content,Residual,850.3863014,194,NA,NA
Glyma.17G065500,protein_content,C(type),39.85445423,2,4.211449267,0.016232002
Glyma.17G065500,protein_content,Residual,899.0190577,190,NA,NA
Glyma.08G179300,protein_content,C(type),31.68031147,1,7.034439683,0.008627579
Glyma.08G179300,protein_content,Residual,914.2310573,203,NA,NA
Glyma.06G196400,protein_content,C(type),97.82995434,4,5.473624023,0.000346401
Glyma.06G196400,protein_content,Residual,826.6251699,185,NA,NA
Glyma.11G249000,protein_content,C(type),31.06227247,2,3.331890724,0.037781184
Glyma.11G249000,protein_content,Residual,904.3034961,194,NA,NA
Glyma.12G006200,protein_content,C(type),29.18490605,1,6.207531027,0.013534104
Glyma.12G006200,protein_content,Residual,940.3064093,200,NA,NA
Glyma.09G186200,protein_content,C(type),59.39763351,2,6.261382707,0.002386957
Glyma.09G186200,protein_content,Residual,792.1097671,167,NA,NA
Glyma.05G224900,protein_content,C(type),43.86516576,1,9.527000625,0.002317842
Glyma.05G224900,protein_content,Residual,902.4427337,196,NA,NA
Glyma.06G213300,protein_content,C(type),67.57968915,1,14.83121236,0.000160865
Glyma.06G213300,protein_content,Residual,861.1946847,189,NA,NA
Glyma.12G205200,protein_content,C(type),60.70137125,1,13.58342371,0.000292086
Glyma.12G205200,protein_content,Residual,916.1004896,205,NA,NA
Glyma.06G085800,protein_content,C(type),51.11606739,1,11.07476227,0.001047912
Glyma.06G085800,protein_content,Residual,890.8002506,193,NA,NA
Glyma.16G182000,protein_content,C(type),24.66457372,1,5.306786291,0.022275365
Glyma.16G182000,protein_content,Residual,924.9006651,199,NA,NA
Glyma.18G163600,protein_content,C(type),71.53955198,4,4.17903529,0.003082918
Glyma.18G163600,protein_content,Residual,641.9503577,150,NA,NA
Glyma.20G087300,protein_content,C(type),41.67905893,1,9.175521922,0.002779663
Glyma.20G087300,protein_content,Residual,899.3988286,198,NA,NA
Glyma.13G305900,protein_content,C(type),62.75068605,1,14.63584888,0.00017602
Glyma.13G305900,protein_content,Residual,827.4806955,193,NA,NA
Glyma.18G164000,protein_content,C(type),58.03498087,3,4.202333501,0.006571526
Glyma.18G164000,protein_content,Residual,906.8684679,197,NA,NA
Glyma.17G069300,protein_content,C(type),23.27426206,1,4.941134347,0.027338979
Glyma.17G069300,protein_content,Residual,946.771803,201,NA,NA
Glyma.03G252200,protein_content,C(type),35.82266683,2,3.940413037,0.021024054
Glyma.03G252200,protein_content,Residual,877.2906082,193,NA,NA
Glyma.08G198800,protein_content,C(type),35.85123117,2,4.274136475,0.017322544
Glyma.08G198800,protein_content,Residual,327.1299417,78,NA,NA
Glyma.18G191200,protein_content,C(type),36.28161625,1,8.241544733,0.004546499
Glyma.18G191200,protein_content,Residual,858.4452792,195,NA,NA
Glyma.08G101100,protein_content,C(type),61.00923552,2,6.72440084,0.001493068
Glyma.08G101100,protein_content,Residual,902.7449551,199,NA,NA
Glyma.08G106800,protein_content,C(type),92.10418239,1,21.08780313,7.83E-06
Glyma.08G106800,protein_content,Residual,856.0597631,196,NA,NA
Glyma.15G051700,protein_content,C(type),40.4835801,1,9.187362321,0.00276425
Glyma.15G051700,protein_content,Residual,868.0690933,197,NA,NA
Glyma.15G047900,protein_content,C(type),64.4957831,1,14.45338946,0.00019021
Glyma.15G047900,protein_content,Residual,901.3905164,202,NA,NA
Glyma.08G029400,protein_content,C(type),31.46983531,1,6.930967159,0.009129761
Glyma.08G029400,protein_content,Residual,912.6340888,201,NA,NA
Glyma.08G134600,protein_content,C(type),23.40061939,1,5.072405927,0.025401644
Glyma.08G134600,protein_content,Residual,918.0501965,199,NA,NA
Glyma.19G034200,protein_content,C(type),50.99889446,2,5.607007718,0.004263712
Glyma.19G034200,protein_content,Residual,923.19969,203,NA,NA
Glyma.04G190000,protein_content,C(type),60.72690276,3,4.505511203,0.004479933
Glyma.04G190000,protein_content,Residual,817.6871838,182,NA,NA
Glyma.12G029900,protein_content,C(type),37.17912957,1,8.079421399,0.004938974
Glyma.12G029900,protein_content,Residual,924.943096,201,NA,NA
Glyma.18G150300,protein_content,C(type),60.03291638,2,6.405084393,0.002041336
Glyma.18G150300,protein_content,Residual,871.6608371,186,NA,NA
Glyma.18G061600,protein_content,C(type),25.51556692,1,5.608992517,0.018836401
Glyma.18G061600,protein_content,Residual,896.1621306,197,NA,NA
Glyma.13G039500,protein_content,C(type),51.70902944,3,3.58600936,0.01492381
Glyma.13G039500,protein_content,Residual,860.3729421,179,NA,NA
Glyma.13G030900,protein_content,C(type),32.37500616,1,6.953397589,0.009029912
Glyma.13G030900,protein_content,Residual,921.8876293,198,NA,NA
Glyma.08G120300,protein_content,C(type),60.46277129,2,7.125705848,0.001054366
Glyma.08G120300,protein_content,Residual,755.179453,178,NA,NA
Glyma.13G083200,protein_content,C(type),57.03543887,2,6.205028979,0.002452131
Glyma.13G083200,protein_content,Residual,873.2218192,190,NA,NA
Glyma.08G119300,protein_content,C(type),117.9382194,2,14.22845559,1.77E-06
Glyma.08G119300,protein_content,Residual,775.0119785,187,NA,NA
Glyma.03G208800,protein_content,C(type),38.57126713,1,8.278175785,0.004457052
Glyma.03G208800,protein_content,Residual,913.2408581,196,NA,NA
Glyma.17G068700,protein_content,C(type),57.46206781,3,4.106479493,0.007546274
Glyma.17G068700,protein_content,Residual,848.9101478,182,NA,NA
Glyma.17G057700,protein_content,C(type),31.9066553,1,6.891125177,0.00934216
Glyma.17G057700,protein_content,Residual,912.1313186,197,NA,NA
Glyma.08G113100,protein_content,C(type),59.14738451,1,13.21699118,0.000351229
Glyma.08G113100,protein_content,Residual,912.9208213,204,NA,NA
Glyma.18G275300,protein_content,C(type),54.7309965,2,5.961546057,0.003066394
Glyma.18G275300,protein_content,Residual,899.7058156,196,NA,NA
Glyma.18G049300,protein_content,C(type),71.82138042,3,6.248038035,0.000464643
Glyma.18G049300,protein_content,Residual,693.5334358,181,NA,NA
Glyma.02G044500,protein_content,C(type),32.00236089,1,6.980974248,0.008889876
Glyma.02G044500,protein_content,Residual,916.8451208,200,NA,NA
Glyma.11G179900,protein_content,C(type),57.68328912,1,12.76547881,0.000446965
Glyma.11G179900,protein_content,Residual,863.0705036,191,NA,NA
Glyma.07G050800,protein_content,C(type),62.94425322,2,6.928363645,0.001246558
Glyma.07G050800,protein_content,Residual,863.075953,190,NA,NA
Glyma.02G139500,protein_content,C(type),59.4301967,3,4.327222491,0.005672376
Glyma.02G139500,protein_content,Residual,819.4636962,179,NA,NA
Glyma.13G305200,protein_content,C(type),35.02333858,1,7.591844199,0.006396568
Glyma.13G305200,protein_content,Residual,936.4967912,203,NA,NA
Glyma.18G190100,protein_content,C(type),50.47625392,2,5.533437695,0.004571689
Glyma.18G190100,protein_content,Residual,925.8873155,203,NA,NA
Glyma.06G205200,protein_content,C(type),46.58660053,2,5.038892373,0.007482495
Glyma.06G205200,protein_content,Residual,785.8594214,170,NA,NA
Glyma.08G123100,protein_content,C(type),53.95504913,2,5.971917823,0.003044502
Glyma.08G123100,protein_content,Residual,871.8576504,193,NA,NA
Glyma.10G160300,protein_content,C(type),28.30269305,1,6.085441342,0.014462511
Glyma.10G160300,protein_content,Residual,939.4789422,202,NA,NA
Glyma.06G028900,protein_content,C(type),97.74794141,4,5.582960573,0.000286611
Glyma.06G028900,protein_content,Residual,827.2654215,189,NA,NA
Glyma.13G040400,protein_content,C(type),59.13797614,2,6.496361421,0.00185456
Glyma.13G040400,protein_content,Residual,892.1181083,196,NA,NA
Glyma.20G209600,protein_content,C(type),67.92305397,2,7.74518483,0.000579738
Glyma.20G209600,protein_content,Residual,855.0470915,195,NA,NA
Glyma.06G088200,protein_content,C(type),70.52170694,2,7.968517579,0.000468718
Glyma.06G088200,protein_content,Residual,880.5790752,199,NA,NA
Glyma.15G031400,protein_content,C(type),62.77385844,3,4.557703295,0.004153462
Glyma.15G031400,protein_content,Residual,867.7074452,189,NA,NA
Glyma.03G059100,protein_content,C(type),51.18055354,3,3.613523138,0.014397875
Glyma.03G059100,protein_content,Residual,845.0957448,179,NA,NA
Glyma.17G229000,protein_content,C(type),49.73368531,3,3.700256358,0.012887031
Glyma.17G229000,protein_content,Residual,788.5155125,176,NA,NA
Glyma.17G071900,protein_content,C(type),58.87672998,1,13.01314664,0.000389867
Glyma.17G071900,protein_content,Residual,913.9295656,202,NA,NA
Glyma.04G188900,protein_content,C(type),64.03358887,4,3.480622518,0.009299648
Glyma.04G188900,protein_content,Residual,754.2837898,164,NA,NA
Glyma.10G061800,protein_content,C(type),48.06735465,1,10.54941342,0.001363116
Glyma.10G061800,protein_content,Residual,911.2801389,200,NA,NA
Glyma.08G133300,protein_content,C(type),87.82431473,1,20.88316492,8.49E-06
Glyma.08G133300,protein_content,Residual,849.5125926,202,NA,NA
Glyma.17G021300,protein_content,C(type),39.91855786,1,8.734712332,0.003495161
Glyma.17G021300,protein_content,Residual,918.5912283,201,NA,NA
Glyma.07G047300,protein_content,C(type),75.11882353,2,8.547512144,0.000283696
Glyma.07G047300,protein_content,Residual,795.3488004,181,NA,NA
Glyma.12G173400,protein_content,C(type),33.53515528,1,7.104096404,0.008345758
Glyma.12G173400,protein_content,Residual,906.3432488,192,NA,NA
Glyma.19G249700,protein_content,C(type),52.69244075,1,11.48982608,0.000842975
Glyma.19G249700,protein_content,Residual,917.2017122,200,NA,NA
